hour,breach_count,curtailment_count,breach_locations,der_list,total_curtailed_kwh
2025-04-09 12:00:00+00:00,0,1,,DER45,0.830703125
2025-04-09 13:00:00+00:00,0,1,,DER31,20.907141927083337
2025-04-09 14:00:00+00:00,0,4,,DER31,405.2010910373264
2025-04-09 15:00:00+00:00,0,2,,DER31,325.8797764756944
2025-04-10 12:00:00+00:00,0,1,,DER31,2884.3721983506944
2025-04-11 11:00:00+00:00,0,2,,"DER21, DER31",5619.011719835069
2025-04-12 07:00:00+00:00,0,1,,DER13,5980.0461404758025
2025-04-12 08:00:00+00:00,0,1,,DER31,1845.7979953342017
2025-04-12 09:00:00+00:00,0,5,,DER31,519.9011691623264
2025-04-12 10:00:00+00:00,1,5,TROWSE GRID 132/33KV -  SUM,"DER31, DER21",22465.02114040799
2025-04-12 11:00:00+00:00,0,4,,"DER21, DER45",47223.46382442898
2025-04-12 12:00:00+00:00,0,7,,"DER24, DER45, DER16, DER3, DER6",4133.907305747138
2025-04-12 13:00:00+00:00,0,9,,"DER31, DER45, DER21, DER11, DER12, DER10",23270.829016944033
2025-04-12 14:00:00+00:00,0,1,,DER31,919.4473936631944
2025-04-12 15:00:00+00:00,0,10,,"DER11, DER10, DER12, DER27, DER24",906.007507854038
2025-04-13 09:00:00+00:00,0,3,,DER31,1635.7932600911458
2025-04-13 10:00:00+00:00,0,5,,DER31,1036.8466479492188
2025-04-13 11:00:00+00:00,0,6,,"DER31, DER21",5790.136161024306
2025-04-13 12:00:00+00:00,0,2,,"DER31, DER2",2502.835797729492
2025-04-13 13:00:00+00:00,0,6,,DER31,1557.9868885633682
2025-04-13 14:00:00+00:00,0,1,,DER31,575.6994536675347
2025-04-14 08:00:00+00:00,0,1,,DER31,324.0507562934028
2025-04-14 09:00:00+00:00,2,3,HEMPTON GRID 132/33 KV - SUM,"DER31, DER43",21097.054687228738
2025-04-14 10:00:00+00:00,7,0,HEMPTON GRID 132/33 KV - SUM,,0.0
2025-04-14 11:00:00+00:00,10,4,HEMPTON GRID 132/33 KV - SUM,"DER12, DER31, DER11, DER24",2535.8429820844867
2025-04-14 12:00:00+00:00,8,5,HEMPTON GRID 132/33 KV - SUM,"DER43, DER31",7395.329533420139
2025-04-14 13:00:00+00:00,3,2,HEMPTON GRID 132/33 KV - SUM,DER31,1034.1692437065972
2025-04-14 14:00:00+00:00,0,1,,DER31,1144.802452528212
2025-04-14 15:00:00+00:00,0,1,,DER3,282845.3333333333
2025-04-15 01:00:00+00:00,0,1,,DER26,42743.77777777778
2025-04-15 05:00:00+00:00,0,1,,DER3,3104.4113866848415
2025-04-15 13:00:00+00:00,0,3,,DER31,213.93895833333332
2025-04-15 14:00:00+00:00,0,1,,DER31,386.6532280815972
2025-04-15 15:00:00+00:00,0,1,,DER31,57.32644965277778
2025-04-16 07:00:00+00:00,2,1,"PETERBOROUGH CENTRAL 132/33KV - FARCET PRIMARY TO BURY PRIMARY 33KV OHL, PETERBOROUGH CENTRAL 132/33KV  - FARCET 1 33KV OHL",DER30,87.30555555555556
2025-04-16 08:00:00+00:00,0,10,,"DER2, DER31, DER10, DER27, DER24, DER12, DER11, DER8",207557.42667786806
2025-04-16 09:00:00+00:00,5,11,HEMPTON GRID 132/33 KV - SUM,"DER45, DER9, DER22, DER43, DER47, DER21",49279.77894738939
2025-04-16 10:00:00+00:00,5,8,"HEMPTON GRID 132/33 KV - SUM, PETERBOROUGH CENTRAL 132/33KV  - FARCET 1 33KV OHL, PETERBOROUGH CENTRAL 132/33KV - FARCET PRIMARY TO BURY PRIMARY 33KV OHL","DER9, DER47, DER22",7847.558760496775
2025-04-16 11:00:00+00:00,1,5,PETERBOROUGH CENTRAL 132/33KV  - FARCET 1 33KV OHL,"DER21, DER22",26056.36299130758
2025-04-16 12:00:00+00:00,2,13,"PETERBOROUGH CENTRAL 132/33KV  - FARCET 1 33KV OHL, PETERBOROUGH CENTRAL 132/33KV - FARCET PRIMARY TO BURY PRIMARY 33KV OHL","DER22, DER35, DER47, DER45, DER8, DER1, DER9, DER2",44564.0426701143
2025-04-16 13:00:00+00:00,0,4,,"DER22, DER45, DER21",14590.29810201009
2025-04-16 14:00:00+00:00,2,7,"PETERBOROUGH CENTRAL 132/33KV  - FARCET 1 33KV OHL, PETERBOROUGH CENTRAL 132/33KV - FARCET PRIMARY TO BURY PRIMARY 33KV OHL","DER9, DER47, DER22, DER1",7498.634505801732
2025-04-16 15:00:00+00:00,0,24,,"DER9, DER1, DER10, DER47, DER22, DER35, DER2, DER8, DER11, DER27",27454.282482079398
2025-04-16 16:00:00+00:00,0,19,,"DER35, DER10, DER27, DER1, DER8, DER12, DER11, DER9, DER24",5188.845013398064
2025-04-16 17:00:00+00:00,5,0,PETERBOROUGH CENTRAL 132/33KV  - FARCET 1 33KV OHL,,0.0
2025-04-17 09:00:00+00:00,0,1,,DER31,1095.1399088541666
2025-04-17 11:00:00+00:00,0,2,,"DER31, DER43",2155.9781184895833
2025-04-17 12:00:00+00:00,0,5,,"DER21, DER31",18698.844718967015
2025-04-17 13:00:00+00:00,0,4,,DER31,1431.334992404514
2025-04-17 14:00:00+00:00,0,1,,DER44,16783.25
2025-04-17 16:00:00+00:00,0,3,,DER2,4186.901525472005
2025-04-17 17:00:00+00:00,0,2,,"DER29, DER2",5017.414327663846
2025-04-17 22:00:00+00:00,0,1,,DER2,11174.351971028644
2025-04-17 23:00:00+00:00,0,1,,DER2,991.4388440619576
2025-04-18 00:00:00+00:00,0,1,,DER2,982.963157280816
2025-04-18 01:00:00+00:00,0,1,,DER2,41459.24302469889
2025-04-18 07:00:00+00:00,0,1,,DER2,30585.75838175456
2025-04-18 09:00:00+00:00,0,1,,DER21,41149.17405492147
2025-04-18 10:00:00+00:00,1,4,TROWSE GRID 132/33KV -  SUM,"DER24, DER11, DER12, DER10",407.98655190361865
2025-04-18 11:00:00+00:00,0,23,,"DER2, DER10, DER8, DER45, DER22, DER12, DER11, DER27, DER24",138674.33883800078
2025-04-18 12:00:00+00:00,0,18,,"DER27, DER22, DER6, DER12, DER2, DER10, DER11, DER16, DER3, DER31, DER8",61880.97916554769
2025-04-18 13:00:00+00:00,0,11,,"DER22, DER2, DER11, DER27, DER10, DER8",8908.359922137788
2025-04-18 14:00:00+00:00,0,21,,"DER2, DER10, DER27, DER12, DER11, DER22, DER8",3193.4498075358074
2025-04-18 15:00:00+00:00,0,2,,"DER8, DER10",36.05216796875
2025-04-19 07:00:00+00:00,0,1,,DER31,231564.66666666663
2025-04-19 13:00:00+00:00,0,1,,DER24,47297.25
2025-04-19 23:00:00+00:00,0,2,,"DER31, DER24",414599.07738823787
2025-04-20 10:00:00+00:00,0,1,,DER21,89501.35751868354
2025-04-20 23:00:00+00:00,0,1,,DER31,368872.77777777775
2025-04-21 03:00:00+00:00,0,1,,DER45,17290.66776180691
2025-04-21 16:00:00+00:00,0,1,,DER26,2076.25
2025-04-21 23:00:00+00:00,0,1,,DER31,371473.6666666667
2025-04-22 08:00:00+00:00,0,1,,DER28,384.0
2025-04-22 09:00:00+00:00,0,1,,DER24,29.944444444444446
2025-04-22 12:00:00+00:00,0,2,,"DER34, DER13",11140.922429673938
2025-04-22 23:00:00+00:00,0,1,,DER31,264254.8739510091
2025-04-24 03:00:00+00:00,0,1,,DER45,58198.067078145345
2025-04-24 08:00:00+00:00,0,2,,DER31,2791.738171657986
2025-04-24 10:00:00+00:00,0,5,,DER31,914.9266389973959
2025-04-24 11:00:00+00:00,1,2,KING'S LYNN GRID 132/33 KV - GT2,"DER31, DER43",28912.073006184895
2025-04-24 12:00:00+00:00,0,1,,DER31,150.77229437934028
2025-04-24 13:00:00+00:00,0,4,,DER31,798.1127023654515
2025-04-24 14:00:00+00:00,0,3,,DER31,414.31058756510413
2025-04-24 15:00:00+00:00,0,1,,DER31,34.14057888454861
2025-04-25 11:00:00+00:00,0,2,,DER24,1962.644115397135
2025-04-26 11:00:00+00:00,0,1,,DER31,6105.798175726996
2025-04-26 14:00:00+00:00,0,1,,DER13,5432.705897894965
2025-04-26 22:00:00+00:00,0,1,,DER24,821.7809373643663
2025-04-26 23:00:00+00:00,0,1,,DER24,40020.61942247179
2025-04-27 10:00:00+00:00,0,1,,DER31,1058.0723101128472
2025-04-27 11:00:00+00:00,0,2,,DER21,3994.79854437934
2025-04-27 12:00:00+00:00,0,2,,"DER45, DER21",14083.058834635414
2025-04-27 13:00:00+00:00,0,1,,DER31,946.6292534722222
2025-04-27 14:00:00+00:00,0,2,,DER31,787.9973914930556
2025-04-28 03:00:00+00:00,0,1,,DER46,10496.555555555557
2025-04-28 13:00:00+00:00,0,1,,DER31,693.49775390625
2025-04-29 08:00:00+00:00,0,2,,DER31,9344.306088324653
2025-04-29 10:00:00+00:00,0,2,,"DER11, DER21",13353.009735785592
2025-04-29 12:00:00+00:00,0,1,,DER21,20076.403993869357
2025-04-29 13:00:00+00:00,0,1,,DER45,0.0430403645833333
2025-04-30 03:00:00+00:00,0,1,,DER45,44612.247354600695
2025-04-30 12:00:00+00:00,0,1,,DER31,1021.6279465060765
2025-05-01 11:00:00+00:00,0,1,,DER31,150.40417263454862
2025-05-01 14:00:00+00:00,0,1,,DER31,85.45146592881945
2025-05-02 09:00:00+00:00,0,1,,DER31,49.325205078124995
2025-05-02 10:00:00+00:00,0,3,,DER31,28739.052610321043
2025-05-02 11:00:00+00:00,0,1,,DER21,3277.092504340278
2025-05-02 12:00:00+00:00,0,1,,DER21,89131.47047092013
2025-05-02 17:00:00+00:00,0,4,,"DER31, DER44, DER28, DER13",19687.633479682074
2025-05-02 22:00:00+00:00,0,2,,DER28,96856.11666666667
2025-05-03 03:00:00+00:00,0,1,,DER28,71876.65
2025-05-03 10:00:00+00:00,0,3,,DER31,292.28594699435763
2025-05-03 11:00:00+00:00,0,10,,"DER21, DER31, DER45",9704.801322699652
2025-05-03 12:00:00+00:00,0,3,,DER31,22469.71825981988
2025-05-03 15:00:00+00:00,0,1,,DER28,176.53333333333333
2025-05-04 08:00:00+00:00,0,2,,DER31,442.3662733289931
2025-05-04 09:00:00+00:00,0,5,,DER31,3219.460332438151
2025-05-04 10:00:00+00:00,0,4,,DER31,2082.3210476345484
2025-05-04 11:00:00+00:00,0,1,,DER31,2443.551876356337
2025-05-04 12:00:00+00:00,0,3,,"DER43, DER31",127500.6010397678
2025-05-04 13:00:00+00:00,0,1,,DER31,8749.966903618706
2025-05-04 14:00:00+00:00,0,1,,DER31,208.4206108940972
2025-05-04 16:00:00+00:00,0,2,,DER31,765.4686178927951
2025-05-04 17:00:00+00:00,0,1,,DER31,1451.1404370117189
2025-05-04 22:00:00+00:00,0,1,,DER13,1551.342550998264
2025-05-04 23:00:00+00:00,0,2,,"DER13, DER43",93330.67688117134
2025-05-05 06:00:00+00:00,0,1,,DER31,60601.92427008735
2025-05-05 08:00:00+00:00,2,41,"PETERBOROUGH CENTRAL 132/33KV - FARCET PRIMARY TO BURY PRIMARY 33KV OHL, PETERBOROUGH CENTRAL 132/33KV  - FARCET 1 33KV OHL","DER47, DER27, DER8, DER1, DER10, DER2, DER24, DER11, DER9, DER12",12354.652616979809
2025-05-05 09:00:00+00:00,1,19,PETERBOROUGH CENTRAL 132/33KV  - FARCET 1 33KV OHL,"DER47, DER11, DER27, DER10, DER8, DER1, DER9, DER12, DER24, DER2, DER22",4552.555481214524
2025-05-05 10:00:00+00:00,0,8,,"DER12, DER24, DER11, DER10",891.060435409546
2025-05-05 11:00:00+00:00,0,31,,"DER8, DER10, DER11, DER27, DER12, DER24, DER31",95478.83610885407
2025-05-05 12:00:00+00:00,11,15,"PETERBOROUGH CENTRAL 132/33KV - FARCET PRIMARY TO BURY PRIMARY 33KV OHL, PETERBOROUGH CENTRAL 132/33KV  - FARCET 1 33KV OHL, HEMPTON GRID 132/33 KV - SUM, HEMPTON GRID 132/33 KV - BURNHAM THORPE TEE HUNSTANTON 2 OHL SUM CONSTRAINT","DER24, DER9, DER27, DER10, DER11, DER1, DER12, DER43, DER47",9603.917292319404
2025-05-05 13:00:00+00:00,11,22,"PETERBOROUGH CENTRAL 132/33KV - FARCET PRIMARY TO BURY PRIMARY 33KV OHL, PETERBOROUGH CENTRAL 132/33KV  - FARCET 1 33KV OHL, HEMPTON GRID 132/33 KV - BURNHAM THORPE TEE HUNSTANTON 2 OHL SUM CONSTRAINT, HEMPTON GRID 132/33 KV - SUM","DER43, DER12, DER11, DER8, DER47, DER9, DER10, DER1, DER27",116195.7548999956
2025-05-05 14:00:00+00:00,5,20,"PETERBOROUGH CENTRAL 132/33KV  - FARCET 1 33KV OHL, PETERBOROUGH CENTRAL 132/33KV - FARCET PRIMARY TO BURY PRIMARY 33KV OHL","DER47, DER9, DER12, DER11, DER27, DER24, DER8, DER10",4210.976377020942
2025-05-05 23:00:00+00:00,0,1,,DER43,106852.40064941406
2025-05-06 10:00:00+00:00,0,2,,DER31,127.54490614149306
2025-05-06 11:00:00+00:00,0,1,,DER13,1043.0
2025-05-06 12:00:00+00:00,0,1,,DER31,56.24977430555556
2025-05-06 13:00:00+00:00,0,1,,DER31,36.59314398871528
2025-05-07 09:00:00+00:00,0,1,,DER31,115.41430447048612
2025-05-07 10:00:00+00:00,0,1,,DER31,31.18138454861111
2025-05-07 11:00:00+00:00,0,3,,"DER31, DER44",13596.418516981337
2025-05-07 12:00:00+00:00,0,4,,DER31,855.563629014757
2025-05-07 13:00:00+00:00,0,1,,DER31,632.199514702691
2025-05-07 21:00:00+00:00,0,2,,DER13,6815.951252509222
2025-05-08 08:00:00+00:00,0,3,,DER31,71.748818359375
2025-05-08 09:00:00+00:00,0,1,,DER31,39.05842610677083
2025-05-08 10:00:00+00:00,0,1,,DER31,152.46096408420138
2025-05-08 11:00:00+00:00,0,2,,DER31,580.4352544487847
2025-05-08 12:00:00+00:00,0,4,,DER31,18159.38273844401
2025-05-08 14:00:00+00:00,0,1,,DER31,2741.8184535047744
2025-05-08 15:00:00+00:00,0,1,,DER31,7828.986520182292
2025-05-09 08:00:00+00:00,0,1,,DER31,51238.20690321181
2025-05-09 09:00:00+00:00,0,1,,DER21,9390.544336615669
2025-05-09 10:00:00+00:00,0,1,,DER21,7470.896731601291
2025-05-10 00:00:00+00:00,0,2,,DER24,1838.7278892686631
2025-05-10 03:00:00+00:00,0,1,,DER13,8221.104131334092
2025-05-10 05:00:00+00:00,0,1,,DER24,203983.37104817707
2025-05-10 09:00:00+00:00,0,3,,DER31,32347.03546468099
2025-05-11 08:00:00+00:00,0,1,,DER31,4740.559376627604
2025-05-11 10:00:00+00:00,0,3,,"DER21, DER45",43606.29634719849
2025-05-11 11:00:00+00:00,0,2,,"DER45, DER31",33105.7301586914
2025-05-11 12:00:00+00:00,0,2,,DER45,226.53062065972222
2025-05-11 23:00:00+00:00,0,1,,DER24,38481.333333333336
2025-05-12 02:00:00+00:00,0,1,,DER13,37108.12318077935
2025-05-12 09:00:00+00:00,0,1,,DER31,773.0640733506945
2025-05-12 13:00:00+00:00,0,1,,DER31,1312.0819807942707
2025-05-12 14:00:00+00:00,0,1,,DER31,167.68966417100697
2025-05-12 18:00:00+00:00,0,1,,DER13,32022.922511189776
2025-05-13 08:00:00+00:00,0,1,,DER26,146764.75
2025-05-13 10:00:00+00:00,0,5,,"DER45, DER31, DER21",76186.11129774306
2025-05-13 15:00:00+00:00,0,1,,DER31,2560.1302403428817
2025-05-13 23:00:00+00:00,0,1,,DER26,237836.5
2025-05-14 06:00:00+00:00,0,1,,DER1,347.23626420762804
2025-05-14 08:00:00+00:00,0,1,,DER31,50040.711710883246
2025-05-14 10:00:00+00:00,0,1,,DER21,80390.98093410916
2025-05-14 11:00:00+00:00,0,2,,DER9,677.2686423407662
2025-05-14 13:00:00+00:00,0,1,,DER45,0.947631293402778
2025-05-14 16:00:00+00:00,0,1,,DER31,960.8989935980904
2025-05-14 23:00:00+00:00,0,1,,DER26,237831.0
2025-05-15 03:00:00+00:00,0,1,,DER13,34314.309246521
2025-05-15 04:00:00+00:00,0,1,,DER12,13.88888888888889
2025-05-15 08:00:00+00:00,0,1,,DER13,3982.804141811795
2025-05-15 09:00:00+00:00,0,1,,DER21,10515.444444444443
2025-05-15 10:00:00+00:00,0,1,,DER24,613.4187225341797
2025-05-15 12:00:00+00:00,0,1,,DER24,5264.6792582194
2025-05-15 20:00:00+00:00,0,1,,DER12,138.66666666666666
2025-05-15 23:00:00+00:00,0,1,,DER26,239483.75
2025-05-16 07:00:00+00:00,0,1,,DER24,379.1460288492839
2025-05-16 08:00:00+00:00,0,1,,DER31,2601.745090603298
2025-05-16 09:00:00+00:00,0,4,,"DER31, DER24",1957.987138671875
2025-05-16 10:00:00+00:00,0,3,,DER31,940.8112272135418
2025-05-16 11:00:00+00:00,0,4,,DER31,5195.326308051215
2025-05-16 12:00:00+00:00,0,1,,DER31,383.04409966362846
2025-05-16 13:00:00+00:00,0,5,,DER31,3011.5004432508676
2025-05-16 14:00:00+00:00,0,1,,DER31,5576.79664686415
2025-05-16 15:00:00+00:00,0,4,,DER31,2033.1685210503474
2025-05-16 16:00:00+00:00,0,1,,DER31,319.47123562282985
2025-05-16 23:00:00+00:00,0,1,,DER26,236192.0
2025-05-17 10:00:00+00:00,0,2,,DER31,76.58758572048612
2025-05-17 11:00:00+00:00,0,1,,DER31,588.04748046875
2025-05-17 12:00:00+00:00,0,6,,"DER31, DER45, DER21",6617.037647298177
2025-05-17 13:00:00+00:00,0,6,,"DER45, DER21, DER31",16732.78488064236
2025-05-17 14:00:00+00:00,0,7,,DER31,994.8770551215279
2025-05-17 15:00:00+00:00,0,1,,DER31,91.098310546875
2025-05-17 21:00:00+00:00,0,1,,DER46,34362.666666666664
2025-05-17 23:00:00+00:00,0,1,,DER26,197951.80668891055
2025-05-18 14:00:00+00:00,0,1,,DER31,245.01321940104165
2025-05-18 15:00:00+00:00,0,7,,DER31,207.86752875434027
2025-05-19 03:00:00+00:00,0,1,,DER45,4702.007838846843
2025-05-19 09:00:00+00:00,0,2,,"DER31, DER38",3581.579442342122
2025-05-19 10:00:00+00:00,0,2,,DER31,28996.21637830946
2025-05-19 11:00:00+00:00,0,1,,DER7,257.10251776801215
2025-05-19 12:00:00+00:00,0,1,,DER3,273929.02777777775
2025-05-19 15:00:00+00:00,0,2,,"DER21, DER7",9205.515984259711
2025-05-20 02:00:00+00:00,0,1,,DER3,124905.66666666666
2025-05-20 11:00:00+00:00,0,3,,"DER31, DER21, DER27",13154.118474121095
2025-05-20 12:00:00+00:00,0,4,,"DER45, DER21, DER13",13600.726142374673
2025-05-20 13:00:00+00:00,0,4,,"DER21, DER38, DER31, DER45",3153.3230294460723
2025-05-20 14:00:00+00:00,0,4,,"DER34, DER31, DER38",9765.96845811632
2025-05-21 09:00:00+00:00,0,1,,DER38,976.1187297905816
2025-05-21 10:00:00+00:00,0,2,,"DER21, DER7",2019.5136844211154
2025-05-21 11:00:00+00:00,0,2,,"DER21, DER45",69458.6569850413
2025-05-21 12:00:00+00:00,0,2,,DER45,80.62889973958335
2025-05-21 13:00:00+00:00,0,3,,DER45,31.595073784722224
2025-05-21 14:00:00+00:00,0,1,,DER31,342.65157606336805
2025-05-23 10:00:00+00:00,0,1,,DER31,142.43176595052083
2025-05-23 12:00:00+00:00,0,1,,DER3,1061.3333333333333
2025-05-23 15:00:00+00:00,0,6,,DER31,492.0262076822917
2025-05-23 18:00:00+00:00,0,1,,DER3,277.77777777777777
2025-05-24 09:00:00+00:00,0,1,,DER31,257.75137749565977
2025-05-24 12:00:00+00:00,0,1,,DER31,3551.2062608506944
2025-05-24 13:00:00+00:00,0,1,,DER31,5088.170301920573
2025-05-24 14:00:00+00:00,0,2,,DER31,7412.507113579644
2025-05-24 15:00:00+00:00,0,1,,DER31,839.3106019422743
2025-05-25 07:00:00+00:00,0,13,,"DER10, DER12, DER11, DER31, DER2, DER8, DER27, DER22, DER24",13583.006108909183
2025-05-25 08:00:00+00:00,4,31,"PETERBOROUGH CENTRAL 132/33KV  - FARCET 1 33KV OHL, PETERBOROUGH CENTRAL 132/33KV - FARCET PRIMARY TO BURY PRIMARY 33KV OHL","DER2, DER8, DER11, DER31, DER1, DER22, DER10, DER12, DER24, DER9, DER27, DER47",47615.31122711394
2025-05-25 09:00:00+00:00,0,7,,"DER24, DER8, DER11, DER27, DER12, DER10",900.405570034451
2025-05-25 10:00:00+00:00,14,36,"PETERBOROUGH CENTRAL 132/33KV  - FARCET 1 33KV OHL, PETERBOROUGH CENTRAL 132/33KV - FARCET PRIMARY TO BURY PRIMARY 33KV OHL","DER35, DER12, DER21, DER1, DER47, DER9, DER2, DER11, DER27, DER8, DER24, DER10",52070.681653319996
2025-05-25 11:00:00+00:00,18,31,"PETERBOROUGH CENTRAL 132/33KV - FARCET PRIMARY TO BURY PRIMARY 33KV OHL, PETERBOROUGH CENTRAL 132/33KV  - FARCET 1 33KV OHL","DER35, DER12, DER11, DER10, DER8, DER27, DER21, DER24, DER2, DER31",56982.13750236126
2025-05-25 12:00:00+00:00,17,33,"PETERBOROUGH CENTRAL 132/33KV  - FARCET 1 33KV OHL, PETERBOROUGH CENTRAL 132/33KV - FARCET PRIMARY TO BURY PRIMARY 33KV OHL","DER22, DER35, DER2, DER1, DER10, DER12, DER11, DER8, DER24, DER27, DER9, DER31, DER45",59517.100053784576
2025-05-25 13:00:00+00:00,18,22,"PETERBOROUGH CENTRAL 132/33KV  - FARCET 1 33KV OHL, PETERBOROUGH CENTRAL 132/33KV - FARCET PRIMARY TO BURY PRIMARY 33KV OHL","DER1, DER2, DER8, DER12, DER10, DER22, DER35, DER27, DER11, DER47",13210.745809213851
2025-05-25 14:00:00+00:00,13,37,"PETERBOROUGH CENTRAL 132/33KV  - FARCET 1 33KV OHL, PETERBOROUGH CENTRAL 132/33KV - FARCET PRIMARY TO BURY PRIMARY 33KV OHL","DER1, DER27, DER9, DER8, DER24, DER12, DER11, DER47, DER10, DER35, DER21",14093.53268855095
2025-05-25 15:00:00+00:00,14,19,"PETERBOROUGH CENTRAL 132/33KV - FARCET PRIMARY TO BURY PRIMARY 33KV OHL, PETERBOROUGH CENTRAL 132/33KV  - FARCET 1 33KV OHL","DER31, DER35, DER10, DER27, DER1, DER9, DER24, DER12, DER8, DER47, DER11",14067.684017587238
2025-05-25 16:00:00+00:00,1,6,PETERBOROUGH CENTRAL 132/33KV  - FARCET 1 33KV OHL,"DER31, DER35, DER1, DER9",2502.332369831403
2025-05-26 07:00:00+00:00,0,1,,DER31,422.6828851996528
2025-05-26 08:00:00+00:00,0,5,,DER31,5217.572693413628
2025-05-26 09:00:00+00:00,6,19,"PETERBOROUGH CENTRAL 132/33KV  - FARCET 1 33KV OHL, PETERBOROUGH CENTRAL 132/33KV - FARCET PRIMARY TO BURY PRIMARY 33KV OHL","DER9, DER11, DER12, DER31, DER45, DER2, DER10, DER27, DER8, DER24, DER47, DER21, DER22",8154.471074819697
2025-05-26 10:00:00+00:00,5,24,"PETERBOROUGH CENTRAL 132/33KV - FARCET PRIMARY TO BURY PRIMARY 33KV OHL, PETERBOROUGH CENTRAL 132/33KV  - FARCET 1 33KV OHL","DER2, DER27, DER8, DER11, DER9, DER22, DER12, DER31, DER10, DER47, DER21, DER24",28463.05752186908
2025-05-26 11:00:00+00:00,4,32,"PETERBOROUGH CENTRAL 132/33KV  - FARCET 1 33KV OHL, PETERBOROUGH CENTRAL 132/33KV - FARCET PRIMARY TO BURY PRIMARY 33KV OHL","DER22, DER24, DER11, DER27, DER8, DER1, DER47, DER9, DER21, DER2, DER31, DER12, DER10",17506.04418059455
2025-05-26 12:00:00+00:00,7,35,"PETERBOROUGH CENTRAL 132/33KV  - FARCET 1 33KV OHL, PETERBOROUGH CENTRAL 132/33KV - FARCET PRIMARY TO BURY PRIMARY 33KV OHL","DER27, DER2, DER1, DER11, DER10, DER31, DER47, DER21, DER8, DER35, DER12, DER9, DER22, DER24, DER45",16053.345704650881
2025-05-26 13:00:00+00:00,2,5,"HEMPTON GRID 132/33 KV - SUM, HEMPTON GRID 132/33 KV - BURNHAM THORPE TEE HUNSTANTON 2 OHL SUM CONSTRAINT","DER31, DER21, DER43",7133.426236572264
2025-05-26 14:00:00+00:00,0,3,,"DER13, DER31",37359.865132141116
2025-05-26 16:00:00+00:00,0,1,,DER26,835.0210586886935
2025-05-27 06:00:00+00:00,0,3,,DER29,2.6249999999999996
2025-05-27 07:00:00+00:00,0,1,,DER31,46.666666666666664
2025-05-27 08:00:00+00:00,0,1,,DER31,10547.194444444443
2025-05-28 07:00:00+00:00,5,9,"PETERBOROUGH CENTRAL 132/33KV - FARCET PRIMARY TO BURY PRIMARY 33KV OHL, PETERBOROUGH CENTRAL 132/33KV  - FARCET 1 33KV OHL","DER47, DER9, DER1, DER31, DER35",14328.747293313081
2025-05-28 08:00:00+00:00,0,3,,DER31,11246.45600043403
2025-05-28 09:00:00+00:00,0,1,,DER31,7314.886736111112
2025-05-28 11:00:00+00:00,0,2,,DER31,2261.266569010417
2025-05-28 12:00:00+00:00,0,3,,DER31,2050.397301432292
2025-05-28 14:00:00+00:00,0,1,,DER31,1119.1978534613716
2025-05-28 21:00:00+00:00,0,1,,DER26,1074.827938164605
2025-05-29 08:00:00+00:00,0,10,,"DER31, DER43",71346.2664968533
2025-05-29 09:00:00+00:00,6,33,"PETERBOROUGH CENTRAL 132/33KV  - FARCET 1 33KV OHL, PETERBOROUGH CENTRAL 132/33KV - FARCET PRIMARY TO BURY PRIMARY 33KV OHL","DER12, DER8, DER10, DER27, DER24, DER11, DER9, DER43, DER1, DER21, DER47",89289.46364305072
2025-05-29 10:00:00+00:00,7,31,"PETERBOROUGH CENTRAL 132/33KV - FARCET PRIMARY TO BURY PRIMARY 33KV OHL, PETERBOROUGH CENTRAL 132/33KV  - FARCET 1 33KV OHL","DER27, DER8, DER12, DER11, DER35, DER1, DER10, DER45, DER24, DER2, DER22",21518.722740566463
2025-05-29 11:00:00+00:00,2,18,"PETERBOROUGH CENTRAL 132/33KV - FARCET PRIMARY TO BURY PRIMARY 33KV OHL, PETERBOROUGH CENTRAL 132/33KV  - FARCET 1 33KV OHL","DER1, DER2, DER8, DER22, DER35, DER27, DER10",17974.404300223458
2025-05-29 12:00:00+00:00,5,26,"PETERBOROUGH CENTRAL 132/33KV  - FARCET 1 33KV OHL, PETERBOROUGH CENTRAL 132/33KV - FARCET PRIMARY TO BURY PRIMARY 33KV OHL","DER47, DER2, DER35, DER10, DER12, DER11, DER8, DER22, DER9, DER27",28018.226096555918
2025-05-29 13:00:00+00:00,5,20,"HEMPTON GRID 132/33 KV - BURNHAM THORPE TEE HUNSTANTON 2 OHL SUM CONSTRAINT, PETERBOROUGH CENTRAL 132/33KV  - FARCET 1 33KV OHL, PETERBOROUGH CENTRAL 132/33KV - FARCET PRIMARY TO BURY PRIMARY 33KV OHL","DER35, DER10, DER2, DER8, DER22, DER43, DER45, DER21, DER9, DER27",23422.992466065614
2025-05-29 14:00:00+00:00,5,12,"PETERBOROUGH CENTRAL 132/33KV  - FARCET 1 33KV OHL, HEMPTON GRID 132/33 KV - BURNHAM THORPE TEE HUNSTANTON 2 OHL SUM CONSTRAINT, PETERBOROUGH CENTRAL 132/33KV - FARCET PRIMARY TO BURY PRIMARY 33KV OHL","DER31, DER43, DER35",14533.447429334854
2025-05-29 15:00:00+00:00,3,12,"PETERBOROUGH CENTRAL 132/33KV - FARCET PRIMARY TO BURY PRIMARY 33KV OHL, PETERBOROUGH CENTRAL 132/33KV  - FARCET 1 33KV OHL, HEMPTON GRID 132/33 KV - BURNHAM THORPE TEE HUNSTANTON 2 OHL SUM CONSTRAINT","DER9, DER35, DER31, DER47, DER43",78657.5365347661
