site_id,hour,events_count,total_hours,total_kwh
LIGHTSOURCE_RENEWABLE_ENERGY_LTD_FDG_B_29_LAND_SOUTH_OF_BRICK_KILN_LANE_NORWICH_MAIN,19,1,2.588888888888889,9400.0
LIGHTSOURCE_RENEWABLE_ENERGY_LTD_FDG_B_29_LAND_SOUTH_OF_BRICK_KILN_LANE_NORWICH_MAIN,20,2,13.17,47777.49792602539
LIGHTSOURCE_RENEWABLE_ENERGY_LTD_FDG_B_29_LAND_SOUTH_OF_BRICK_KILN_LANE_NORWICH_MAIN,23,2,15.920833333333333,58840.64860419379
LOW_CARBON_ANM_PEMBERTON_SOLAR_FARM_RAYLEIGH,0,8,170.50153722222223,1730487.1930521647
LOW_CARBON_ANM_PEMBERTON_SOLAR_FARM_RAYLEIGH,1,1,7.837563333333333,156744.44444444444
LOW_CARBON_ANM_PEMBERTON_SOLAR_FARM_RAYLEIGH,3,4,4.878959444444445,92731.3995985243
LOW_CARBON_ANM_PEMBERTON_SOLAR_FARM_RAYLEIGH,7,5,27.63888888888889,278094.7417053901
LOW_CARBON_ANM_PEMBERTON_SOLAR_FARM_RAYLEIGH,8,29,73.17361111111111,665039.9005668132
LOW_CARBON_ANM_PEMBERTON_SOLAR_FARM_RAYLEIGH,9,158,205.6561111111111,945282.091807234
LOW_CARBON_ANM_PEMBERTON_SOLAR_FARM_RAYLEIGH,10,170,108.88867611111111,405065.0955611165
LOW_CARBON_ANM_PEMBERTON_SOLAR_FARM_RAYLEIGH,11,169,84.54583333333333,393294.75893003674
LOW_CARBON_ANM_PEMBERTON_SOLAR_FARM_RAYLEIGH,12,157,74.99055555555556,351656.77602098254
LOW_CARBON_ANM_PEMBERTON_SOLAR_FARM_RAYLEIGH,13,145,113.77392527777778,497746.1084708659
LOW_CARBON_ANM_PEMBERTON_SOLAR_FARM_RAYLEIGH,14,133,344.8663888888889,3165258.1561305067
LOW_CARBON_ANM_PEMBERTON_SOLAR_FARM_RAYLEIGH,15,131,38.93388888888889,190471.4765633816
LOW_CARBON_ANM_PEMBERTON_SOLAR_FARM_RAYLEIGH,16,106,20.21388888888889,104272.9476300727
LOW_CARBON_ANM_PEMBERTON_SOLAR_FARM_RAYLEIGH,17,34,27.113333333333333,448103.05739474826
LOW_CARBON_ANM_PEMBERTON_SOLAR_FARM_RAYLEIGH,18,6,1.7472222222222222,22505.503240627713
LOW_CARBON_ANM_PEMBERTON_SOLAR_FARM_RAYLEIGH,19,3,10.660277777777777,44576.45863798354
LOW_CARBON_ANM_PEMBERTON_SOLAR_FARM_RAYLEIGH,20,1,0.11638888888888889,0.004704861111111111
LOW_CARBON_ANM_PEMBERTON_SOLAR_FARM_RAYLEIGH,22,1,10.179210555555555,203577.77777777778
LOW_CARBON_ANM_PEMBERTON_SOLAR_FARM_RAYLEIGH,23,1,9.102135277777778,182033.3333333333
PATHFINDER_CLEAN_ENERGY_PACE_LAND_WEST_OF_SPIXWORTH_ROAD_NORWICH_MAIN,4,2,11.086388888888889,115829.4291381836
PATHFINDER_CLEAN_ENERGY_PACE_LAND_WEST_OF_SPIXWORTH_ROAD_NORWICH_MAIN,5,1,2.17,32520.833333333336
PATHFINDER_CLEAN_ENERGY_PACE_LAND_WEST_OF_SPIXWORTH_ROAD_NORWICH_MAIN,7,1,0.22611111111111112,1552.7468033684625
PATHFINDER_CLEAN_ENERGY_PACE_LAND_WEST_OF_SPIXWORTH_ROAD_NORWICH_MAIN,8,3,1.625,15518.699865383573
PATHFINDER_CLEAN_ENERGY_PACE_LAND_WEST_OF_SPIXWORTH_ROAD_NORWICH_MAIN,9,12,11.728333333333333,89744.03417934841
PATHFINDER_CLEAN_ENERGY_PACE_LAND_WEST_OF_SPIXWORTH_ROAD_NORWICH_MAIN,10,10,5.173055555555556,26284.632260708277
PATHFINDER_CLEAN_ENERGY_PACE_LAND_WEST_OF_SPIXWORTH_ROAD_NORWICH_MAIN,11,6,8.37638888888889,23905.47984286838
PATHFINDER_CLEAN_ENERGY_PACE_LAND_WEST_OF_SPIXWORTH_ROAD_NORWICH_MAIN,12,5,80.08527777777778,1116077.2115501913
PATHFINDER_CLEAN_ENERGY_PACE_LAND_WEST_OF_SPIXWORTH_ROAD_NORWICH_MAIN,13,8,1.1772222222222224,11681.097497117784
